"Month","Day","Precip","AnnPpt","MeanTemp","DOY","PAR","VPD","Evap","SoilTemp","runNum","Site","Tmax"
12,9,0,25,0.226,343,34.958,0.334,0.454,0.226,1,"HighLat",12
12,10,0,25,0.226,344,34.859,0.334,0.453,0.226,1,"HighLat",12
12,11,0,25,0.226,345,34.77,0.334,0.452,0.226,1,"HighLat",12
12,12,0,25,0.226,346,34.69,0.334,0.451,0.226,1,"HighLat",12
12,13,0.057,25,0.226,347,20.772,0.334,0.45,0.226,1,"HighLat",12
12,14,0.146,25,0.226,348,20.735,0.334,0.449,0.226,1,"HighLat",12
12,15,0,25,0.226,349,34.505,0.334,0.448,0.226,1,"HighLat",12
12,16,0.125,25,0.226,350,20.677,0.334,0.448,0.226,1,"HighLat",12
12,17,0.005,25,0.226,351,20.656,0.334,0.447,0.226,1,"HighLat",12
12,18,0,25,0.226,352,34.401,0.334,0.447,0.226,1,"HighLat",12
12,19,0.02,25,0.226,353,20.631,0.334,0.447,0.226,1,"HighLat",12
12,20,0,25,0.226,354,34.378,0.334,0.447,0.226,1,"HighLat",12
12,21,0.4,25,0.226,355,20.628,0.334,0.447,0.226,1,"HighLat",12
12,22,0.076,25,0.226,356,20.635,0.334,0.447,0.226,1,"HighLat",12
12,23,0,25,0.226,357,34.412,0.334,0.447,0.226,1,"HighLat",12
12,24,0.022,25,0.226,358,20.665,0.334,0.447,0.226,1,"HighLat",12
12,25,0,25,0.226,359,34.48,0.334,0.448,0.226,1,"HighLat",12
12,26,0,25,0.226,360,34.528,0.334,0.449,0.226,1,"HighLat",12
12,27,0.463,25,0.226,361,20.751,0.334,0.449,0.226,1,"HighLat",12
12,28,0.091,25,0.226,362,20.791,0.334,0.45,0.226,1,"HighLat",12
12,29,0.042,25,0.226,363,20.836,0.334,0.451,0.226,1,"HighLat",12
12,30,0.032,25,0.226,364,20.887,0.334,0.452,0.226,1,"HighLat",12
12,31,0,25,0.226,365,34.905,0.334,0.453,0.226,1,"HighLat",12
1,1,0,50,-1.588,1,35.008,0.146,0.453,0,2,"HighLat",12
1,2,0,50,-1.588,2,35.12,0.146,0.454,0,2,"HighLat",12
1,3,0.244,50,-1.588,3,21.144,0.146,0.456,0,2,"HighLat",12
1,4,0,50,-1.588,4,35.37,0.146,0.457,0,2,"HighLat",12
1,5,0.047,50,-1.588,5,21.305,0.146,0.459,0,2,"HighLat",12
1,6,0.111,50,-1.588,6,21.393,0.146,0.461,0,2,"HighLat",12
1,7,0.225,50,-1.588,7,21.487,0.146,0.463,0,2,"HighLat",12
1,8,0.066,50,-1.588,8,21.586,0.146,0.465,0,2,"HighLat",12
1,9,0,50,-1.588,9,36.151,0.146,0.467,0,2,"HighLat",12
1,10,0.078,50,-1.588,10,21.8,0.146,0.47,0,2,"HighLat",12
1,11,0,50,-1.588,11,36.524,0.146,0.472,0,2,"HighLat",12
1,12,0.041,50,-1.588,12,22.034,0.146,0.475,0,2,"HighLat",12
1,13,0,50,-1.588,13,36.932,0.146,0.477,0,2,"HighLat",12
1,14,0,50,-1.588,14,37.148,0.146,0.48,0,2,"HighLat",12
1,15,0,50,-1.588,15,37.373,0.146,0.483,0,2,"HighLat",12
1,16,0,50,-1.588,16,37.606,0.146,0.486,0,2,"HighLat",12
1,17,0,50,-1.588,17,37.847,0.146,0.489,0,2,"HighLat",12
1,18,0.677,50,-1.588,18,22.858,0.146,0.492,0,2,"HighLat",12
1,19,0.112,50,-1.588,19,23.013,0.146,0.496,0,2,"HighLat",12
1,20,0,50,-1.588,20,38.62,0.146,0.499,0,2,"HighLat",12
1,21,0,50,-1.588,21,38.893,0.146,0.503,0,2,"HighLat",12
1,22,0.398,50,-1.588,22,23.504,0.146,0.506,0,2,"HighLat",12
1,23,0,50,-1.588,23,39.463,0.146,0.51,0,2,"HighLat",12
1,24,0,50,-1.588,24,39.759,0.146,0.514,0,2,"HighLat",12
1,25,0.11,50,-1.588,25,24.037,0.146,0.518,0,2,"HighLat",12
1,26,0,50,-1.588,26,40.373,0.146,0.522,0,2,"HighLat",12
1,27,0.234,50,-1.588,27,24.415,0.146,0.526,0,2,"HighLat",12
1,28,0.106,50,-1.588,28,24.61,0.146,0.53,0,2,"HighLat",12
1,29,0,50,-1.588,29,41.349,0.146,0.535,0,2,"HighLat",12
1,30,0.141,50,-1.588,30,25.013,0.146,0.539,0,2,"HighLat",12
1,31,0.084,50,-1.588,31,25.22,0.146,0.543,0,2,"HighLat",12
2,1,0,50,2.176,32,42.386,0.531,0.553,2.176,2,"HighLat",12
2,2,0.216,50,2.176,33,25.647,0.531,0.558,2.176,2,"HighLat",12
2,3,0.726,50,2.176,34,25.866,0.531,0.563,2.176,2,"HighLat",12
2,4,0.075,50,2.176,35,26.089,0.531,0.568,2.176,2,"HighLat",12
2,5,0,50,2.176,36,43.859,0.531,0.573,2.176,2,"HighLat",12
2,6,0,50,2.176,37,44.242,0.531,0.578,2.176,2,"HighLat",12
2,7,0.064,50,2.176,38,26.779,0.531,0.583,2.176,2,"HighLat",12
2,8,0.078,50,2.176,39,27.015,0.531,0.588,2.176,2,"HighLat",12
2,9,0,50,2.176,40,45.426,0.531,0.593,2.176,2,"HighLat",12
2,10,0.018,50,2.176,41,27.498,0.531,0.598,2.176,2,"HighLat",12
2,11,0.243,50,2.176,42,27.745,0.531,0.604,2.176,2,"HighLat",12
2,12,0,50,2.176,43,46.656,0.531,0.609,2.176,2,"HighLat",12
2,13,0,50,2.176,44,47.076,0.531,0.615,2.176,2,"HighLat",12
2,14,0,50,2.176,45,47.5,0.531,0.62,2.176,2,"HighLat",12
2,15,0,50,2.176,46,47.929,0.531,0.626,2.176,2,"HighLat",12
2,16,0.06,50,2.176,47,29.017,0.531,0.631,2.176,2,"HighLat",12
2,17,0,50,2.176,48,48.799,0.531,0.637,2.176,2,"HighLat",12
2,18,0.787,50,2.176,49,29.544,0.531,0.643,2.176,2,"HighLat",12
2,19,0,50,2.176,50,49.684,0.531,0.649,2.176,2,"HighLat",12
2,20,0.168,50,2.176,51,30.079,0.531,0.654,2.176,2,"HighLat",12
2,21,0,50,2.176,52,50.583,0.531,0.66,2.176,2,"HighLat",12
2,22,0,50,2.176,53,51.038,0.531,0.666,2.176,2,"HighLat",12
2,23,0.084,50,2.176,54,30.897,0.531,0.672,2.176,2,"HighLat",12
2,24,0,50,2.176,55,51.955,0.531,0.678,2.176,2,"HighLat",12
2,25,0.251,50,2.176,56,31.451,0.531,0.684,2.176,2,"HighLat",12
2,26,0.427,50,2.176,57,31.729,0.531,0.69,2.176,2,"HighLat",12
2,27,0,50,2.176,58,53.349,0.531,0.696,2.176,2,"HighLat",12
2,28,0.062,50,2.176,59,32.291,0.531,0.703,2.176,2,"HighLat",12
3,1,0.215,50,5.599,60,32.573,0.882,0.714,5.599,2,"HighLat",12
3,2,0,50,5.599,61,54.761,0.882,0.72,5.599,2,"HighLat",12
3,3,0,50,5.599,62,55.235,0.882,0.727,5.599,2,"HighLat",12
3,4,0,50,5.599,63,55.709,0.882,0.733,5.599,2,"HighLat",12
3,5,0,50,5.599,64,56.185,0.882,0.739,5.599,2,"HighLat",12
3,6,0.183,50,5.599,65,33.997,0.882,0.745,5.599,2,"HighLat",12
3,7,0.294,50,5.599,66,34.283,0.882,0.752,5.599,2,"HighLat",12
3,8,0.105,50,5.599,67,34.57,0.882,0.758,5.599,2,"HighLat",12
3,9,0.085,50,5.599,68,34.856,0.882,0.764,5.599,2,"HighLat",12
3,10,0.781,50,5.599,69,35.143,0.882,0.771,5.599,2,"HighLat",12
3,11,0,50,5.599,70,59.049,0.882,0.777,5.599,2,"HighLat",12
3,12,0.239,50,5.599,71,35.715,0.882,0.783,5.599,2,"HighLat",12
3,13,0,50,5.599,72,60.002,0.882,0.789,5.599,2,"HighLat",12
3,14,0.072,50,5.599,73,36.287,0.882,0.796,5.599,2,"HighLat",12
3,15,0,50,5.599,74,60.953,0.882,0.802,5.599,2,"HighLat",12
3,16,0.505,50,5.599,75,36.856,0.882,0.808,5.599,2,"HighLat",12
3,17,0,50,5.599,76,61.899,0.882,0.814,5.599,2,"HighLat",12
3,18,0.567,50,5.599,77,37.422,0.882,0.821,5.599,2,"HighLat",12
3,19,0,50,5.599,78,62.839,0.882,0.827,5.599,2,"HighLat",12
3,20,0,50,5.599,79,63.306,0.882,0.833,5.599,2,"HighLat",12
3,21,0.305,50,5.599,80,38.263,0.882,0.839,5.599,2,"HighLat",12
3,22,0,50,5.599,81,64.235,0.882,0.845,5.599,2,"HighLat",12
3,23,0,50,5.599,82,64.696,0.882,0.851,5.599,2,"HighLat",12
3,24,0.037,50,5.599,83,39.093,0.882,0.857,5.599,2,"HighLat",12
3,25,0,50,5.599,84,65.61,0.882,0.863,5.599,2,"HighLat",12
3,26,0,50,5.599,85,66.063,0.882,0.869,5.599,2,"HighLat",12
3,27,0,50,5.599,86,66.513,0.882,0.875,5.599,2,"HighLat",12
3,28,0,50,5.599,87,66.96,0.882,0.881,5.599,2,"HighLat",12
3,29,0.059,50,5.599,88,40.442,0.882,0.887,5.599,2,"HighLat",12
3,30,0.054,50,5.599,89,40.707,0.882,0.893,5.599,2,"HighLat",12
3,31,0.302,50,5.599,90,40.969,0.882,0.898,5.599,2,"HighLat",12
4,1,0.036,50,8.455,91,41.229,1.174,0.909,8.455,2,"HighLat",12
4,2,0.074,50,8.455,92,41.486,1.174,0.915,8.455,2,"HighLat",12
4,3,0,50,8.455,93,69.569,1.174,0.92,8.455,2,"HighLat",12
4,4,0.633,50,8.455,94,41.995,1.174,0.926,8.455,2,"HighLat",12
4,5,0,50,8.455,95,70.408,1.174,0.931,8.455,2,"HighLat",12
4,6,0,50,8.455,96,70.821,1.174,0.937,8.455,2,"HighLat",12
4,7,0.026,50,8.455,97,42.738,1.174,0.942,8.455,2,"HighLat",12
4,8,0,50,8.455,98,71.634,1.174,0.948,8.455,2,"HighLat",12
4,9,0.055,50,8.455,99,43.22,1.174,0.953,8.455,2,"HighLat",12
4,10,0.153,50,8.455,100,43.457,1.174,0.958,8.455,2,"HighLat",12
4,11,0,50,8.455,101,72.819,1.174,0.963,8.455,2,"HighLat",12
4,12,0,50,8.455,102,73.205,1.174,0.968,8.455,2,"HighLat",12
4,13,0,50,8.455,103,73.585,1.174,0.974,8.455,2,"HighLat",12
4,14,0,50,8.455,104,73.961,1.174,0.978,8.455,2,"HighLat",12
4,15,0,50,8.455,105,74.331,1.174,0.983,8.455,2,"HighLat",12
4,16,0.134,50,8.455,106,44.818,1.174,0.988,8.455,2,"HighLat",12
4,17,0.116,50,8.455,107,45.034,1.174,0.993,8.455,2,"HighLat",12
4,18,0,50,8.455,108,75.411,1.174,0.998,8.455,2,"HighLat",12
4,19,0.064,50,8.455,109,45.456,1.174,1.002,8.455,2,"HighLat",12
4,20,0.283,50,8.455,110,45.663,1.174,1.007,8.455,2,"HighLat",12
4,21,0,50,8.455,111,76.443,1.174,1.011,8.455,2,"HighLat",12
4,22,0,50,8.455,112,76.776,1.174,1.016,8.455,2,"HighLat",12
4,23,0.107,50,8.455,113,46.262,1.174,1.02,8.455,2,"HighLat",12
4,24,0.205,50,8.455,114,46.455,1.174,1.024,8.455,2,"HighLat",12
4,25,0,50,8.455,115,77.741,1.174,1.028,8.455,2,"HighLat",12
4,26,0,50,8.455,116,78.051,1.174,1.033,8.455,2,"HighLat",12
4,27,0.081,50,8.455,117,47.013,1.174,1.037,8.455,2,"HighLat",12
4,28,0,50,8.455,118,78.654,1.174,1.041,8.455,2,"HighLat",12
4,29,2.097,50,8.455,119,47.369,1.174,1.044,8.455,2,"HighLat",12
4,30,0.206,50,8.455,120,47.541,1.174,1.048,8.455,2,"HighLat",12
5,1,0,50,10.556,121,79.516,1.39,1.056,10.556,2,"HighLat",12
5,2,0,50,10.556,122,79.792,1.39,1.06,10.556,2,"HighLat",12
5,3,0,50,10.556,123,80.062,1.39,1.063,10.556,2,"HighLat",12
5,4,0.12,50,10.556,124,48.195,1.39,1.067,10.556,2,"HighLat",12
5,5,0.405,50,10.556,125,48.35,1.39,1.07,10.556,2,"HighLat",12
5,6,0.256,50,10.556,126,48.501,1.39,1.073,10.556,2,"HighLat",12
5,7,0,50,10.556,127,81.082,1.39,1.077,10.556,2,"HighLat",12
5,8,0.356,50,10.556,128,48.793,1.39,1.08,10.556,2,"HighLat",12
5,9,0,50,10.556,129,81.557,1.39,1.083,10.556,2,"HighLat",12
5,10,0.229,50,10.556,130,49.071,1.39,1.086,10.556,2,"HighLat",12
5,11,0,50,10.556,131,82.008,1.39,1.089,10.556,2,"HighLat",12
5,12,0.048,50,10.556,132,49.335,1.39,1.092,10.556,2,"HighLat",12
5,13,0,50,10.556,133,82.435,1.39,1.095,10.556,2,"HighLat",12
5,14,0.137,50,10.556,134,49.584,1.39,1.097,10.556,2,"HighLat",12
5,15,0.06,50,10.556,135,49.704,1.39,1.1,10.556,2,"HighLat",12
5,16,0.574,50,10.556,136,49.82,1.39,1.103,10.556,2,"HighLat",12
5,17,0,50,10.556,137,83.22,1.39,1.105,10.556,2,"HighLat",12
5,18,0,50,10.556,138,83.401,1.39,1.108,10.556,2,"HighLat",12
5,19,0.575,50,10.556,139,50.146,1.39,1.11,10.556,2,"HighLat",12
5,20,0.116,50,10.556,140,50.248,1.39,1.112,10.556,2,"HighLat",12
5,21,0,50,10.556,141,83.911,1.39,1.114,10.556,2,"HighLat",12
5,22,0,50,10.556,142,84.069,1.39,1.116,10.556,2,"HighLat",12
5,23,0,50,10.556,143,84.222,1.39,1.118,10.556,2,"HighLat",12
5,24,0,50,10.556,144,84.368,1.39,1.12,10.556,2,"HighLat",12
5,25,0,50,10.556,145,84.509,1.39,1.122,10.556,2,"HighLat",12
5,26,0.153,50,10.556,146,50.787,1.39,1.124,10.556,2,"HighLat",12
5,27,0,50,10.556,147,84.774,1.39,1.126,10.556,2,"HighLat",12
5,28,0,50,10.556,148,84.898,1.39,1.127,10.556,2,"HighLat",12
5,29,0.105,50,10.556,149,51.01,1.39,1.129,10.556,2,"HighLat",12
5,30,1.414,50,10.556,150,51.077,1.39,1.13,10.556,2,"HighLat",12
5,31,0.083,50,10.556,151,51.141,1.39,1.132,10.556,2,"HighLat",12
6,1,0.493,50,11.765,152,51.202,1.513,1.136,11.765,2,"HighLat",12
6,2,0,50,11.765,153,85.433,1.513,1.137,11.765,2,"HighLat",12
6,3,0,50,11.765,154,85.523,1.513,1.138,11.765,2,"HighLat",12
6,4,0.607,50,11.765,155,51.364,1.513,1.139,11.765,2,"HighLat",12
6,5,0.122,50,11.765,156,51.412,1.513,1.14,11.765,2,"HighLat",12
6,6,0,50,11.765,157,85.76,1.513,1.141,11.765,2,"HighLat",12
6,7,0,50,11.765,158,85.828,1.513,1.142,11.765,2,"HighLat",12
6,8,0.029,50,11.765,159,51.534,1.513,1.143,11.765,2,"HighLat",12
6,9,0.325,50,11.765,160,51.568,1.513,1.144,11.765,2,"HighLat",12
6,10,0,50,11.765,161,85.999,1.513,1.144,11.765,2,"HighLat",12
6,11,0.225,50,11.765,162,51.627,1.513,1.145,11.765,2,"HighLat",12
6,12,0.302,50,11.765,163,51.651,1.513,1.146,11.765,2,"HighLat",12
6,13,0.238,50,11.765,164,51.672,1.513,1.146,11.765,2,"HighLat",12
6,14,0.892,50,11.765,165,51.69,1.513,1.146,11.765,2,"HighLat",12
6,15,0.127,50,11.765,166,51.705,1.513,1.147,11.765,2,"HighLat",12
6,16,0,50,11.765,167,86.194,1.513,1.147,11.765,2,"HighLat",12
6,17,0.285,50,11.765,168,51.725,1.513,1.147,11.765,2,"HighLat",12
6,18,0,50,11.765,169,86.216,1.513,1.147,11.765,2,"HighLat",12
6,19,0.232,50,11.765,170,51.731,1.513,1.147,11.765,2,"HighLat",12
6,20,0.269,50,11.765,171,51.73,1.513,1.147,11.765,2,"HighLat",12
6,21,0,50,11.765,172,86.209,1.513,1.147,11.765,2,"HighLat",12
6,22,0,50,11.765,173,86.195,1.513,1.147,11.765,2,"HighLat",12
6,23,0.584,50,11.765,174,51.706,1.513,1.147,11.765,2,"HighLat",12
6,24,0,50,11.765,175,86.153,1.513,1.146,11.765,2,"HighLat",12
6,25,0,50,11.765,176,86.124,1.513,1.146,11.765,2,"HighLat",12
6,26,0.138,50,11.765,177,51.654,1.513,1.146,11.765,2,"HighLat",12
6,27,0,50,11.765,178,86.05,1.513,1.145,11.765,2,"HighLat",12
6,28,0,50,11.765,179,86.005,1.513,1.145,11.765,2,"HighLat",12
6,29,0,50,11.765,180,85.954,1.513,1.144,11.765,2,"HighLat",12
6,30,0,50,11.765,181,85.899,1.513,1.143,11.765,2,"HighLat",12
7,1,0.293,50,12,182,51.503,1.538,1.143,12,2,"HighLat",12
7,2,0,50,12,183,85.771,1.538,1.142,12,2,"HighLat",12
7,3,0.283,50,12,184,51.42,1.538,1.141,12,2,"HighLat",12
7,4,0,50,12,185,85.623,1.538,1.14,12,2,"HighLat",12
7,5,0.944,50,12,186,51.324,1.538,1.139,12,2,"HighLat",12
7,6,0,50,12,187,85.453,1.538,1.138,12,2,"HighLat",12
7,7,0.306,50,12,188,51.216,1.538,1.136,12,2,"HighLat",12
7,8,0,50,12,189,85.262,1.538,1.135,12,2,"HighLat",12
7,9,0,50,12,190,85.158,1.538,1.134,12,2,"HighLat",12
7,10,0.201,50,12,191,51.03,1.538,1.132,12,2,"HighLat",12
7,11,0.182,50,12,192,50.961,1.538,1.131,12,2,"HighLat",12
7,12,0,50,12,193,84.815,1.538,1.129,12,2,"HighLat",12
7,13,0,50,12,194,84.69,1.538,1.127,12,2,"HighLat",12
7,14,0.133,50,12,195,50.736,1.538,1.126,12,2,"HighLat",12
7,15,0,50,12,196,84.424,1.538,1.124,12,2,"HighLat",12
7,16,0.318,50,12,197,50.57,1.538,1.122,12,2,"HighLat",12
7,17,0.157,50,12,198,50.482,1.538,1.12,12,2,"HighLat",12
7,18,0.068,50,12,199,50.391,1.538,1.118,12,2,"HighLat",12
7,19,0.759,50,12,200,50.296,1.538,1.116,12,2,"HighLat",12
7,20,0.073,50,12,201,50.199,1.538,1.114,12,2,"HighLat",12
7,21,0,50,12,202,83.496,1.538,1.112,12,2,"HighLat",12
7,22,0.14,50,12,203,49.993,1.538,1.109,12,2,"HighLat",12
7,23,0,50,12,204,83.143,1.538,1.107,12,2,"HighLat",12
7,24,0,50,12,205,82.959,1.538,1.104,12,2,"HighLat",12
7,25,0,50,12,206,82.769,1.538,1.102,12,2,"HighLat",12
7,26,0,50,12,207,82.573,1.538,1.099,12,2,"HighLat",12
7,27,0,50,12,208,82.372,1.538,1.097,12,2,"HighLat",12
7,28,0,50,12,209,82.166,1.538,1.094,12,2,"HighLat",12
7,29,0,50,12,210,81.954,1.538,1.091,12,2,"HighLat",12
7,30,0.132,50,12,211,49.042,1.538,1.088,12,2,"HighLat",12
7,31,0.977,50,12,212,48.908,1.538,1.085,12,2,"HighLat",12
8,1,0.028,50,11.247,213,48.771,1.46,1.081,11.247,2,"HighLat",12
8,2,0,50,11.247,214,81.052,1.46,1.078,11.247,2,"HighLat",12
8,3,0,50,11.247,215,80.812,1.46,1.074,11.247,2,"HighLat",12
8,4,0,50,11.247,216,80.567,1.46,1.071,11.247,2,"HighLat",12
8,5,0,50,11.247,217,80.317,1.46,1.068,11.247,2,"HighLat",12
8,6,0,50,11.247,218,80.062,1.46,1.064,11.247,2,"HighLat",12
8,7,0.277,50,11.247,219,47.88,1.46,1.061,11.247,2,"HighLat",12
8,8,0.25,50,11.247,220,47.72,1.46,1.057,11.247,2,"HighLat",12
8,9,0,50,11.247,221,79.262,1.46,1.054,11.247,2,"HighLat",12
8,10,0.239,50,11.247,222,47.391,1.46,1.05,11.247,2,"HighLat",12
8,11,0.164,50,11.247,223,47.221,1.46,1.046,11.247,2,"HighLat",12
8,12,0.406,50,11.247,224,47.048,1.46,1.043,11.247,2,"HighLat",12
8,13,0,50,11.247,225,78.119,1.46,1.039,11.247,2,"HighLat",12
8,14,0,50,11.247,226,77.82,1.46,1.035,11.247,2,"HighLat",12
8,15,0,50,11.247,227,77.516,1.46,1.031,11.247,2,"HighLat",12
8,16,0.071,50,11.247,228,46.324,1.46,1.027,11.247,2,"HighLat",12
8,17,0.15,50,11.247,229,46.135,1.46,1.022,11.247,2,"HighLat",12
8,18,0,50,11.247,230,76.572,1.46,1.018,11.247,2,"HighLat",12
8,19,1.2,50,11.247,231,45.748,1.46,1.014,11.247,2,"HighLat",12
8,20,0,50,11.247,232,75.916,1.46,1.009,11.247,2,"HighLat",12
8,21,0,50,11.247,233,75.58,1.46,1.005,11.247,2,"HighLat",12
8,22,0.072,50,11.247,234,45.144,1.46,1,11.247,2,"HighLat",12
8,23,0.508,50,11.247,235,44.936,1.46,0.996,11.247,2,"HighLat",12
8,24,0.274,50,11.247,236,44.726,1.46,0.991,11.247,2,"HighLat",12
8,25,0.588,50,11.247,237,44.513,1.46,0.986,11.247,2,"HighLat",12
8,26,0.191,50,11.247,238,44.296,1.46,0.982,11.247,2,"HighLat",12
8,27,0,50,11.247,239,73.462,1.46,0.977,11.247,2,"HighLat",12
8,28,0,50,11.247,240,73.092,1.46,0.972,11.247,2,"HighLat",12
8,29,0.503,50,11.247,241,43.631,1.46,0.967,11.247,2,"HighLat",12
8,30,0,50,11.247,242,72.338,1.46,0.962,11.247,2,"HighLat",12
8,31,0,50,11.247,243,71.955,1.46,0.957,11.247,2,"HighLat",12
9,1,0.587,50,9.556,244,42.94,1.287,0.949,9.556,2,"HighLat",12
9,2,0.105,50,9.556,245,42.704,1.287,0.944,9.556,2,"HighLat",12
9,3,0,50,9.556,246,70.777,1.287,0.938,9.556,2,"HighLat",12
9,4,0,50,9.556,247,70.376,1.287,0.933,9.556,2,"HighLat",12
9,5,0,50,9.556,248,69.971,1.287,0.928,9.556,2,"HighLat",12
9,6,0.037,50,9.556,249,41.737,1.287,0.922,9.556,2,"HighLat",12
9,7,0,50,9.556,250,69.149,1.287,0.917,9.556,2,"HighLat",12
9,8,0.071,50,9.556,251,41.24,1.287,0.911,9.556,2,"HighLat",12
9,9,0,50,9.556,252,68.312,1.287,0.906,9.556,2,"HighLat",12
9,10,0.909,50,9.556,253,40.733,1.287,0.9,9.556,2,"HighLat",12
9,11,0.112,50,9.556,254,40.477,1.287,0.894,9.556,2,"HighLat",12
9,12,0,50,9.556,255,67.03,1.287,0.889,9.556,2,"HighLat",12
9,13,0,50,9.556,256,66.597,1.287,0.883,9.556,2,"HighLat",12
9,14,0,50,9.556,257,66.16,1.287,0.877,9.556,2,"HighLat",12
9,15,0,50,9.556,258,65.72,1.287,0.871,9.556,2,"HighLat",12
9,16,0.229,50,9.556,259,39.166,1.287,0.865,9.556,2,"HighLat",12
9,17,0,50,9.556,260,64.832,1.287,0.859,9.556,2,"HighLat",12
9,18,0.117,50,9.556,261,38.63,1.287,0.853,9.556,2,"HighLat",12
9,19,0,50,9.556,262,63.934,1.287,0.848,9.556,2,"HighLat",12
9,20,0,50,9.556,263,63.481,1.287,0.842,9.556,2,"HighLat",12
9,21,0,50,9.556,264,63.027,1.287,0.836,9.556,2,"HighLat",12
9,22,1.051,50,9.556,265,37.542,1.287,0.829,9.556,2,"HighLat",12
9,23,0.071,50,9.556,266,37.267,1.287,0.823,9.556,2,"HighLat",12
9,24,0.123,50,9.556,267,36.991,1.287,0.817,9.556,2,"HighLat",12
9,25,0,50,9.556,268,61.191,1.287,0.811,9.556,2,"HighLat",12
9,26,0.426,50,9.556,269,36.437,1.287,0.805,9.556,2,"HighLat",12
9,27,0,50,9.556,270,60.265,1.287,0.799,9.556,2,"HighLat",12
9,28,0.11,50,9.556,271,35.88,1.287,0.793,9.556,2,"HighLat",12
9,29,0.638,50,9.556,272,35.601,1.287,0.787,9.556,2,"HighLat",12
9,30,0.148,50,9.556,273,35.321,1.287,0.78,9.556,2,"HighLat",12
10,1,0.167,50,7.038,274,35.041,1.029,0.771,7.038,2,"HighLat",12
10,2,0,50,7.038,275,57.935,1.029,0.764,7.038,2,"HighLat",12
10,3,0.124,50,7.038,276,34.481,1.029,0.758,7.038,2,"HighLat",12
10,4,0.29,50,7.038,277,34.201,1.029,0.752,7.038,2,"HighLat",12
10,5,0,50,7.038,278,56.535,1.029,0.746,7.038,2,"HighLat",12
10,6,0,50,7.038,279,56.069,1.029,0.74,7.038,2,"HighLat",12
10,7,0,50,7.038,280,55.604,1.029,0.734,7.038,2,"HighLat",12
10,8,0,50,7.038,281,55.139,1.029,0.727,7.038,2,"HighLat",12
10,9,0.283,50,7.038,282,32.805,1.029,0.721,7.038,2,"HighLat",12
10,10,0.182,50,7.038,283,32.528,1.029,0.715,7.038,2,"HighLat",12
10,11,0.155,50,7.038,284,32.251,1.029,0.709,7.038,2,"HighLat",12
10,12,0.164,50,7.038,285,31.975,1.029,0.703,7.038,2,"HighLat",12
10,13,0,50,7.038,286,52.835,1.029,0.697,7.038,2,"HighLat",12
10,14,0.524,50,7.038,287,31.427,1.029,0.691,7.038,2,"HighLat",12
10,15,0,50,7.038,288,51.925,1.029,0.685,7.038,2,"HighLat",12
10,16,0.409,50,7.038,289,30.884,1.029,0.679,7.038,2,"HighLat",12
10,17,0,50,7.038,290,51.025,1.029,0.673,7.038,2,"HighLat",12
10,18,0,50,7.038,291,50.579,1.029,0.667,7.038,2,"HighLat",12
10,19,0,50,7.038,292,50.136,1.029,0.661,7.038,2,"HighLat",12
10,20,0,50,7.038,293,49.695,1.029,0.656,7.038,2,"HighLat",12
10,21,0,50,7.038,294,49.258,1.029,0.65,7.038,2,"HighLat",12
10,22,0.055,50,7.038,295,29.295,1.029,0.644,7.038,2,"HighLat",12
10,23,1.23,50,7.038,296,29.037,1.029,0.639,7.038,2,"HighLat",12
10,24,0.081,50,7.038,297,28.781,1.029,0.633,7.038,2,"HighLat",12
10,25,0,50,7.038,298,47.546,1.029,0.627,7.038,2,"HighLat",12
10,26,0.056,50,7.038,299,28.276,1.029,0.622,7.038,2,"HighLat",12
10,27,0,50,7.038,300,46.713,1.029,0.616,7.038,2,"HighLat",12
10,28,0,50,7.038,301,46.304,1.029,0.611,7.038,2,"HighLat",12
10,29,0.403,50,7.038,302,27.539,1.029,0.606,7.038,2,"HighLat",12
10,30,0.294,50,7.038,303,27.299,1.029,0.6,7.038,2,"HighLat",12
10,31,0,50,7.038,304,45.103,1.029,0.595,7.038,2,"HighLat",12
11,1,0,50,3.858,305,44.713,0.703,0.586,3.858,2,"HighLat",12
11,2,0.078,50,3.858,306,26.597,0.703,0.581,3.858,2,"HighLat",12
11,3,0,50,3.858,307,43.949,0.703,0.576,3.858,2,"HighLat",12
11,4,0.489,50,3.858,308,26.145,0.703,0.571,3.858,2,"HighLat",12
11,5,0.552,50,3.858,309,25.924,0.703,0.566,3.858,2,"HighLat",12
11,6,0.056,50,3.858,310,25.707,0.703,0.561,3.858,2,"HighLat",12
11,7,0.177,50,3.858,311,25.493,0.703,0.557,3.858,2,"HighLat",12
11,8,0,50,3.858,312,42.138,0.703,0.552,3.858,2,"HighLat",12
11,9,0.61,50,3.858,313,25.076,0.703,0.548,3.858,2,"HighLat",12
11,10,0.207,50,3.858,314,24.874,0.703,0.543,3.858,2,"HighLat",12
11,11,0.166,50,3.858,315,24.675,0.703,0.539,3.858,2,"HighLat",12
11,12,0.064,50,3.858,316,24.481,0.703,0.535,3.858,2,"HighLat",12
11,13,0,50,3.858,317,40.484,0.703,0.531,3.858,2,"HighLat",12
11,14,0,50,3.858,318,40.174,0.703,0.526,3.858,2,"HighLat",12
11,15,0.28,50,3.858,319,23.922,0.703,0.522,3.858,2,"HighLat",12
11,16,0,50,3.858,320,39.574,0.703,0.519,3.858,2,"HighLat",12
